,idMisuraPrimaria,idAnimale,codiceIstat,siglaProvincia,codiceSpecieAIA,codiceRazzaAIA,giorno,mese,anno,GoodSeparationGose,CelluleSomaticheDifferenzialiDscc,DataAnalisiDscc,NumeroCampioneDscc,identifying_column
193,-9223372036733253521,-9223372036848656749,25,BL,C4,11,2,5,2018,1.0,70.5,2018-05-02,11986145,-9223372036848656749_2018-05-02
194,-9223372036733259644,-9223372036849793225,24,VI,C4,11,10,5,2018,1.0,85.1,2018-05-10,12095581,-9223372036849793225_2018-05-10
195,-9223372036733274624,-9223372036848623781,97,LC,C4,11,10,5,2018,,46.7,2018-05-10,11567194,-9223372036848623781_2018-05-10
196,-9223372036733298460,-9223372036850291020,17,BS,C4,11,18,5,2018,,77.2,2018-05-18,76418428,-9223372036850291020_2018-05-18
197,-9223372036733328920,-9223372036850556276,97,LC,C4,11,10,5,2018,,75.2,2018-05-10,11567830,-9223372036850556276_2018-05-10
198,-9223372036733332990,-9223372036848642140,16,BG,C4,11,29,5,2018,,70.4,2018-05-29,11825022,-9223372036848642140_2018-05-29
199,-9223372036733340359,-9223372036849793210,24,VI,C4,11,10,5,2018,1.0,70.7,2018-05-10,12095537,-9223372036849793210_2018-05-10
200,-9223372036733347777,-9223372036850294265,23,VR,C4,11,9,5,2018,1.0,83.7,2018-05-09,11432783,-9223372036850294265_2018-05-09
201,-9223372036733481103,-9223372036850556293,97,LC,C4,11,10,5,2018,,84.7,2018-05-10,11324965,-9223372036850556293_2018-05-10
202,-9223372036733483238,-9223372036850556281,97,LC,C4,11,10,5,2018,,52.9,2018-05-10,11567279,-9223372036850556281_2018-05-10
203,-9223372036733505569,-9223372036848633082,97,LC,C4,11,10,5,2018,,68.2,2018-05-10,11566973,-9223372036848633082_2018-05-10
204,-9223372036733511291,-9223372036848552238,24,VI,C4,11,19,5,2018,1.0,86.5,2018-05-19,12094625,-9223372036848552238_2018-05-19
205,-9223372036733569565,-9223372036849751679,25,BL,C4,11,25,5,2018,1.0,87.3,2018-05-25,11390083,-9223372036849751679_2018-05-25
206,-9223372036733601137,-9223372036849414045,23,VR,C4,11,9,5,2018,1.0,46.1,2018-05-09,11432620,-9223372036849414045_2018-05-09
207,-9223372036733610409,-9223372036850350248,25,BL,C4,11,2,5,2018,1.0,78.8,2018-05-02,11985920,-9223372036850350248_2018-05-02
208,-9223372036733611719,-9223372036848633583,97,LC,C4,11,10,5,2018,,44.3,2018-05-10,11567120,-9223372036848633583_2018-05-10
209,-9223372036733631549,-9223372036848552848,25,BL,C4,11,2,5,2018,1.0,88.6,2018-05-02,11986237,-9223372036848552848_2018-05-02
210,-9223372036733632385,-9223372036849436170,14,SO,C4,11,7,5,2018,,69.8,2018-05-07,76503069,-9223372036849436170_2018-05-07
211,-9223372036733646843,-9223372036850556284,97,LC,C4,11,10,5,2018,,73.8,2018-05-10,11567122,-9223372036850556284_2018-05-10
212,-9223372036733650288,-9223372036850528040,97,LC,C4,11,10,5,2018,,41.2,2018-05-10,11566886,-9223372036850528040_2018-05-10
213,-9223372036733676141,-9223372036849411625,24,VI,C4,11,21,5,2018,1.0,80.5,2018-05-21,12094745,-9223372036849411625_2018-05-21
214,-9223372036733713380,-9223372036850556287,97,LC,C4,11,10,5,2018,,74.0,2018-05-10,11567061,-9223372036850556287_2018-05-10
215,-9223372036733744228,-9223372036848905166,17,BS,C4,11,2,5,2018,,75.3,2018-05-02,73424436,-9223372036848905166_2018-05-02
216,-9223372036733791826,-9223372036849436168,14,SO,C4,11,7,5,2018,,79.4,2018-05-07,76503032,-9223372036849436168_2018-05-07
217,-9223372036733809007,-9223372036848638748,97,LC,C4,11,10,5,2018,,66.6,2018-05-10,11566990,-9223372036848638748_2018-05-10
218,-9223372036733818907,-9223372036850536380,25,BL,C4,11,23,5,2018,1.0,88.1,2018-05-23,11390142,-9223372036850536380_2018-05-23
219,-9223372036733875247,-9223372036848644390,24,VI,C4,11,11,5,2018,1.0,64.9,2018-05-11,12028979,-9223372036848644390_2018-05-11
220,-9223372036733914785,-9223372036849830068,24,VI,C4,11,21,5,2018,1.0,80.7,2018-05-21,12094786,-9223372036849830068_2018-05-21
221,-9223372036733961523,-9223372036850291027,17,BS,C4,11,18,5,2018,,47.5,2018-05-18,76418466,-9223372036850291027_2018-05-18
222,-9223372036734003328,-9223372036850350397,25,BL,C4,11,2,5,2018,1.0,70.1,2018-05-02,11985730,-9223372036850350397_2018-05-02
223,-9223372036734018274,-9223372036850350304,25,BL,C4,11,2,5,2018,1.0,76.3,2018-05-02,11985607,-9223372036850350304_2018-05-02
224,-9223372036734031411,-9223372036848618971,97,LC,C4,11,10,5,2018,,60.4,2018-05-10,11567357,-9223372036848618971_2018-05-10
225,-9223372036734036603,-9223372036850370138,25,BL,C4,11,28,5,2018,1.0,91.2,2018-05-28,12006846,-9223372036850370138_2018-05-28
226,-9223372036734056646,-9223372036850528043,97,LC,C4,11,10,5,2018,,31.8,2018-05-10,11567173,-9223372036850528043_2018-05-10
227,-9223372036734069320,-9223372036850556269,97,LC,C4,11,10,5,2018,,82.6,2018-05-10,11567233,-9223372036850556269_2018-05-10
228,-9223372036734074153,-9223372036850291014,17,BS,C4,11,18,5,2018,,80.8,2018-05-18,76418550,-9223372036850291014_2018-05-18
229,-9223372036734094678,-9223372036848632472,23,VR,C4,11,9,5,2018,1.0,84.2,2018-05-09,11432724,-9223372036848632472_2018-05-09
230,-9223372036734132382,-9223372036849800384,25,BL,C4,11,2,5,2018,1.0,63.6,2018-05-02,11985684,-9223372036849800384_2018-05-02
231,-9223372036734151101,-9223372036848620110,17,BS,C4,11,18,5,2018,,67.7,2018-05-18,76418823,-9223372036848620110_2018-05-18
232,-9223372036734153355,-9223372036848645470,97,LC,C4,11,10,5,2018,,26.9,2018-05-10,11567051,-9223372036848645470_2018-05-10
233,-9223372036734156313,-9223372036850556266,97,LC,C4,11,10,5,2018,,19.4,2018-05-10,11566897,-9223372036850556266_2018-05-10
234,-9223372036734220441,-9223372036848554071,25,BL,C4,11,2,5,2018,1.0,82.9,2018-05-02,11986379,-9223372036848554071_2018-05-02
235,-9223372036734251540,-9223372036850615745,13,CO,C4,11,11,5,2018,,69.7,2018-05-11,11831877,-9223372036850615745_2018-05-11
236,-9223372036734252959,-9223372036849830054,24,VI,C4,11,21,5,2018,1.0,72.7,2018-05-21,12095229,-9223372036849830054_2018-05-21
237,-9223372036734256922,-9223372036849426335,97,LC,C4,11,10,5,2018,,78.7,2018-05-10,11567126,-9223372036849426335_2018-05-10
238,-9223372036734278121,-9223372036850536188,25,BL,C4,11,23,5,2018,1.0,73.2,2018-05-23,11390328,-9223372036850536188_2018-05-23
239,-9223372036734305610,-9223372036848631222,97,LC,C4,11,10,5,2018,,33.3,2018-05-10,11567064,-9223372036848631222_2018-05-10
240,-9223372036733030034,-9223372036848557885,24,VI,C4,11,1,6,2018,1.0,70.7,2018-06-01,12988898,-9223372036848557885_2018-06-01
241,-9223372036733031246,-9223372036850577524,25,BL,C4,11,27,6,2018,1.0,44.0,2018-06-27,12006266,-9223372036850577524_2018-06-27
242,-9223372036733047243,-9223372036849830068,24,VI,C4,11,28,6,2018,1.0,81.7,2018-06-28,13028592,-9223372036849830068_2018-06-28
243,-9223372036733050531,-9223372036848561956,24,VI,C4,11,1,6,2018,1.0,85.2,2018-06-01,12988930,-9223372036848561956_2018-06-01
244,-9223372036733060796,-9223372036849516329,25,BL,C4,11,6,6,2018,1.0,83.6,2018-06-06,12006922,-9223372036849516329_2018-06-06
245,-9223372036733064189,-9223372036849960645,28,PD,C4,11,14,6,2018,1.0,46.4,2018-06-14,13004967,-9223372036849960645_2018-06-14
246,-9223372036733122728,-9223372036850577497,25,BL,C4,11,27,6,2018,1.0,81.5,2018-06-27,12006191,-9223372036850577497_2018-06-27
247,-9223372036733125012,-9223372036849694907,17,BS,C4,11,14,6,2018,1.0,39.1,2018-06-14,76539611,-9223372036849694907_2018-06-14
248,-9223372036733162791,-9223372036848831791,18,PV,C4,11,12,6,2018,1.0,83.6,2018-06-12,11702374,-9223372036848831791_2018-06-12
249,-9223372036733164382,-9223372036850350304,25,BL,C4,11,7,6,2018,1.0,74.5,2018-06-07,12007191,-9223372036850350304_2018-06-07
250,-9223372036733177826,-9223372036850610282,17,BS,C4,11,14,6,2018,1.0,44.9,2018-06-14,76539929,-9223372036850610282_2018-06-14
251,-9223372036733178064,-9223372036849411625,24,VI,C4,11,28,6,2018,1.0,78.7,2018-06-28,13028999,-9223372036849411625_2018-06-28
252,-9223372036733180219,-9223372036848553915,25,BL,C4,11,27,6,2018,1.0,89.5,2018-06-27,12006052,-9223372036848553915_2018-06-27
253,-9223372036733187685,-9223372036849354808,23,VR,C4,11,13,6,2018,1.0,67.6,2018-06-13,12079729,-9223372036849354808_2018-06-13
254,-9223372036733195290,-9223372036849409159,25,BL,C4,11,14,6,2018,1.0,81.4,2018-06-14,11389746,-9223372036849409159_2018-06-14
255,-9223372036733196964,-9223372036849497796,23,VR,C4,11,13,6,2018,1.0,77.4,2018-06-13,12079910,-9223372036849497796_2018-06-13
256,-9223372036733204995,-9223372036850294397,23,VR,C4,11,13,6,2018,1.0,56.8,2018-06-13,12080479,-9223372036850294397_2018-06-13
257,-9223372036733210719,-9223372036849082058,17,BS,C4,11,22,6,2018,1.0,71.8,2018-06-22,76533093,-9223372036849082058_2018-06-22
258,-9223372036733214235,-9223372036850207999,16,BG,C4,11,26,6,2018,1.0,84.1,2018-06-26,11460888,-9223372036850207999_2018-06-26
259,-9223372036733223048,-9223372036848656749,25,BL,C4,11,6,6,2018,1.0,78.6,2018-06-06,12007147,-9223372036848656749_2018-06-06
260,-9223372036733237300,-9223372036850350397,25,BL,C4,11,7,6,2018,1.0,61.1,2018-06-07,12007244,-9223372036850350397_2018-06-07
261,-9223372036733246884,-9223372036848631222,97,LC,C4,11,19,6,2018,1.0,48.6,2018-06-19,11453709,-9223372036848631222_2018-06-19
262,-9223372036733261919,-9223372036849690223,25,BL,C4,11,7,6,2018,1.0,87.8,2018-06-07,11997269,-9223372036849690223_2018-06-07
263,-9223372036733301996,-9223372036850526956,25,BL,C4,11,8,6,2018,1.0,85.0,2018-06-08,12118856,-9223372036850526956_2018-06-08
264,-9223372036733331755,-9223372036849497793,23,VR,C4,11,13,6,2018,1.0,64.5,2018-06-13,12080281,-9223372036849497793_2018-06-13
265,-9223372036733341852,-9223372036848552297,25,BL,C4,11,27,6,2018,1.0,72.9,2018-06-27,12006192,-9223372036848552297_2018-06-27
266,-9223372036733373917,-9223372036848632462,23,VR,C4,11,13,6,2018,1.0,68.0,2018-06-13,12080440,-9223372036848632462_2018-06-13
267,-9223372036733377908,-9223372036848655993,25,BL,C4,11,7,6,2018,1.0,80.5,2018-06-07,12007246,-9223372036848655993_2018-06-07
268,-9223372036733383803,-9223372036848565425,24,VI,C4,11,1,6,2018,1.0,63.3,2018-06-01,12988849,-9223372036848565425_2018-06-01
269,-9223372036733417211,-9223372036848628921,97,LC,C4,11,19,6,2018,1.0,45.8,2018-06-19,11453819,-9223372036848628921_2018-06-19
270,-9223372036733452401,-9223372036848622326,97,LC,C4,11,19,6,2018,1.0,43.8,2018-06-19,11454340,-9223372036848622326_2018-06-19
271,-9223372036733454245,-9223372036849349988,16,BG,C4,11,26,6,2018,1.0,60.2,2018-06-26,11588218,-9223372036849349988_2018-06-26
272,-9223372036733486073,-9223372036848648702,23,VR,C4,11,13,6,2018,1.0,75.5,2018-06-13,12080442,-9223372036848648702_2018-06-13
273,-9223372036733503560,-9223372036848553986,25,BL,C4,11,7,6,2018,1.0,87.5,2018-06-07,73468613,-9223372036848553986_2018-06-07
274,-9223372036733504528,-9223372036848633332,97,LC,C4,11,19,6,2018,1.0,82.8,2018-06-19,11453775,-9223372036848633332_2018-06-19
275,-9223372036733515850,-9223372036848634819,97,LC,C4,11,19,6,2018,1.0,35.5,2018-06-19,11453661,-9223372036848634819_2018-06-19
276,-9223372036733515902,-9223372036848645470,97,LC,C4,11,19,6,2018,1.0,68.5,2018-06-19,11454028,-9223372036848645470_2018-06-19
277,-9223372036733517669,-9223372036849515606,28,PD,C4,11,14,6,2018,1.0,53.2,2018-06-14,13004262,-9223372036849515606_2018-06-14
278,-9223372036733539111,-9223372036849498582,18,PV,C4,11,12,6,2018,1.0,46.2,2018-06-12,11702956,-9223372036849498582_2018-06-12
279,-9223372036733584098,-9223372036848655112,24,VI,C4,11,1,6,2018,1.0,76.7,2018-06-01,12988834,-9223372036848655112_2018-06-01
280,-9223372036733594363,-9223372036849960668,28,PD,C4,11,14,6,2018,1.0,49.3,2018-06-14,12049892,-9223372036849960668_2018-06-14
281,-9223372036733597838,-9223372036848538628,28,PD,C4,11,14,6,2018,1.0,48.7,2018-06-14,13004972,-9223372036848538628_2018-06-14
282,-9223372036733623540,-9223372036849883835,25,BL,C4,11,16,6,2018,1.0,45.2,2018-06-16,12006448,-9223372036849883835_2018-06-16
283,-9223372036733635956,-9223372036850184644,24,VI,C4,11,1,6,2018,1.0,66.8,2018-06-01,12988829,-9223372036850184644_2018-06-01
284,-9223372036733667736,-9223372036850208004,16,BG,C4,11,26,6,2018,1.0,0.0,2018-06-26,11460908,-9223372036850208004_2018-06-26
285,-9223372036733753221,-9223372036848632472,23,VR,C4,11,13,6,2018,1.0,82.7,2018-06-13,12080395,-9223372036848632472_2018-06-13
286,-9223372036733785565,-9223372036848635972,16,BG,C4,11,26,6,2018,1.0,79.1,2018-06-26,11577801,-9223372036848635972_2018-06-26
287,-9223372036733792625,-9223372036849631350,24,VI,C4,11,1,6,2018,1.0,81.9,2018-06-01,12988853,-9223372036849631350_2018-06-01
288,-9223372036733796754,-9223372036848552238,24,VI,C4,11,26,6,2018,1.0,78.0,2018-06-26,13028965,-9223372036848552238_2018-06-26
289,-9223372036733820603,-9223372036850185586,24,VI,C4,11,1,6,2018,1.0,82.1,2018-06-01,12988839,-9223372036850185586_2018-06-01
290,-9223372036733837768,-9223372036850208009,16,BG,C4,11,26,6,2018,1.0,55.0,2018-06-26,11460724,-9223372036850208009_2018-06-26
291,-9223372036733874756,-9223372036848576074,23,VR,C4,11,13,6,2018,1.0,52.6,2018-06-13,12080475,-9223372036848576074_2018-06-13
292,-9223372036733913002,-9223372036850528040,97,LC,C4,11,19,6,2018,1.0,84.8,2018-06-19,11454192,-9223372036850528040_2018-06-19
293,-9223372036733914441,-9223372036848633082,97,LC,C4,11,19,6,2018,1.0,39.4,2018-06-19,11453917,-9223372036848633082_2018-06-19
294,-9223372036733930947,-9223372036850611534,17,BS,C4,11,14,6,2018,1.0,73.7,2018-06-14,76539762,-9223372036850611534_2018-06-14
295,-9223372036733965923,-9223372036850350248,25,BL,C4,11,7,6,2018,1.0,85.4,2018-06-07,73647600,-9223372036850350248_2018-06-07
296,-9223372036733979877,-9223372036850207922,16,BG,C4,11,26,6,2018,1.0,0.0,2018-06-26,11587995,-9223372036850207922_2018-06-26
297,-9223372036733979979,-9223372036849960657,28,PD,C4,11,14,6,2018,1.0,52.3,2018-06-14,13004192,-9223372036849960657_2018-06-14
298,-9223372036733984376,-9223372036848632362,23,VR,C4,11,13,6,2018,1.0,65.9,2018-06-13,12080393,-9223372036848632362_2018-06-13
299,-9223372036733991470,-9223372036849414045,23,VR,C4,11,13,6,2018,1.0,25.7,2018-06-13,12080390,-9223372036849414045_2018-06-13
300,-9223372036733993107,-9223372036849830054,24,VI,C4,11,28,6,2018,1.0,70.3,2018-06-28,13028814,-9223372036849830054_2018-06-28
301,-9223372036734001792,-9223372036848633583,97,LC,C4,11,19,6,2018,1.0,53.7,2018-06-19,11454235,-9223372036848633583_2018-06-19
302,-9223372036734017213,-9223372036848904454,17,BS,C4,11,14,6,2018,1.0,85.6,2018-06-14,76539579,-9223372036848904454_2018-06-14
303,-9223372036734022237,-9223372036849800384,25,BL,C4,11,6,6,2018,1.0,64.7,2018-06-06,12007445,-9223372036849800384_2018-06-06
304,-9223372036734051332,-9223372036850294257,23,VR,C4,11,13,6,2018,1.0,83.9,2018-06-13,12079688,-9223372036850294257_2018-06-13
305,-9223372036734058884,-9223372036848654745,23,VR,C4,11,13,6,2018,1.0,59.6,2018-06-13,12080258,-9223372036848654745_2018-06-13
306,-9223372036734059469,-9223372036848655117,25,BL,C4,11,27,6,2018,1.0,73.1,2018-06-27,12006242,-9223372036848655117_2018-06-27
307,-9223372036734060309,-9223372036848554071,25,BL,C4,11,6,6,2018,1.0,68.3,2018-06-06,12006915,-9223372036848554071_2018-06-06
308,-9223372036734097738,-9223372036848647637,97,LC,C4,11,19,6,2018,1.0,44.9,2018-06-19,11454039,-9223372036848647637_2018-06-19
309,-9223372036734100188,-9223372036848905166,17,BS,C4,11,18,6,2018,1.0,69.2,2018-06-18,76539639,-9223372036848905166_2018-06-18
310,-9223372036734110422,-9223372036849800306,25,BL,C4,11,6,6,2018,1.0,24.1,2018-06-06,12006892,-9223372036849800306_2018-06-06
311,-9223372036734126445,-9223372036849883839,25,BL,C4,11,16,6,2018,1.0,66.3,2018-06-16,12006338,-9223372036849883839_2018-06-16
312,-9223372036734126712,-9223372036849960689,28,PD,C4,11,14,6,2018,1.0,87.2,2018-06-14,13004193,-9223372036849960689_2018-06-14
313,-9223372036734143445,-9223372036849706787,16,BG,C4,11,13,6,2018,1.0,29.7,2018-06-13,11461041,-9223372036849706787_2018-06-13
314,-9223372036734160117,-9223372036849667254,24,VI,C4,11,5,6,2018,1.0,69.7,2018-06-05,12086804,-9223372036849667254_2018-06-05
315,-9223372036734162016,-9223372036849829462,13,CO,C4,11,22,6,2018,1.0,85.4,2018-06-22,73543094,-9223372036849829462_2018-06-22
316,-9223372036734167329,-9223372036850577363,25,BL,C4,11,27,6,2018,1.0,78.0,2018-06-27,12006219,-9223372036850577363_2018-06-27
317,-9223372036734227975,-9223372036850528043,97,LC,C4,11,19,6,2018,1.0,25.9,2018-06-19,11453666,-9223372036850528043_2018-06-19
318,-9223372036734252060,-9223372036848552848,25,BL,C4,11,7,6,2018,1.0,80.8,2018-06-07,11997374,-9223372036848552848_2018-06-07
319,-9223372036734258615,-9223372036849706785,16,BG,C4,11,13,6,2018,1.0,72.7,2018-06-13,11460975,-9223372036849706785_2018-06-13
320,-9223372036734266279,-9223372036849527288,16,BG,C4,11,26,6,2018,1.0,37.5,2018-06-26,11588018,-9223372036849527288_2018-06-26
321,-9223372036734286417,-9223372036850350214,25,BL,C4,11,7,6,2018,1.0,87.4,2018-06-07,12006807,-9223372036850350214_2018-06-07
322,-9223372036734305372,-9223372036848553913,25,BL,C4,11,27,6,2018,1.0,78.7,2018-06-27,12006327,-9223372036848553913_2018-06-27
323,-9223372036734308269,-9223372036848653917,24,VI,C4,11,1,6,2018,1.0,80.4,2018-06-01,12988692,-9223372036848653917_2018-06-01
324,-9223372036734315039,-9223372036850350372,25,BL,C4,11,7,6,2018,1.0,79.4,2018-06-07,73647620,-9223372036850350372_2018-06-07
325,-9223372036734318465,-9223372036848642265,25,BL,C4,11,22,6,2018,1.0,64.0,2018-06-22,12119342,-9223372036848642265_2018-06-22
326,-9223372036734324611,-9223372036848553914,25,BL,C4,11,27,6,2018,1.0,66.6,2018-06-27,12006397,-9223372036848553914_2018-06-27
327,-9223372036733031945,-9223372036849498582,18,PV,C4,11,12,7,2018,1.0,56.3,2018-07-12,76798620,-9223372036849498582_2018-07-12
328,-9223372036733079260,-9223372036850314066,16,BG,C4,11,5,7,2018,1.0,78.3,2018-07-05,77519563,-9223372036850314066_2018-07-05
329,-9223372036733084998,-9223372036850350349,25,BL,C4,11,11,7,2018,1.0,27.6,2018-07-11,12855715,-9223372036850350349_2018-07-11
330,-9223372036733107905,-9223372036850280134,13,CO,C4,11,17,7,2018,1.0,76.2,2018-07-17,11576618,-9223372036850280134_2018-07-17
331,-9223372036733120782,-9223372036849706787,16,BG,C4,11,18,7,2018,1.0,0.0,2018-07-18,11461374,-9223372036849706787_2018-07-18
332,-9223372036733133968,-9223372036850314078,16,BG,C4,11,5,7,2018,1.0,0.0,2018-07-05,77519942,-9223372036850314078_2018-07-05
333,-9223372036733144087,-9223372036849516329,25,BL,C4,11,13,7,2018,1.0,72.6,2018-07-13,12855444,-9223372036849516329_2018-07-13
334,-9223372036733189661,-9223372036849096849,25,BL,C4,11,24,7,2018,1.0,51.4,2018-07-24,12855779,-9223372036849096849_2018-07-24
335,-9223372036733247347,-9223372036849082058,17,BS,C4,11,31,7,2018,1.0,76.6,2018-07-31,76760716,-9223372036849082058_2018-07-31
336,-9223372036733247656,-9223372036850370101,25,BL,C4,11,24,7,2018,1.0,90.2,2018-07-24,12855400,-9223372036850370101_2018-07-24
337,-9223372036733335149,-9223372036850280161,13,CO,C4,11,17,7,2018,1.0,84.3,2018-07-17,11576376,-9223372036850280161_2018-07-17
338,-9223372036733364059,-9223372036849690223,25,BL,C4,11,11,7,2018,1.0,79.2,2018-07-11,12855276,-9223372036849690223_2018-07-11
339,-9223372036733393275,-9223372036849800384,25,BL,C4,11,13,7,2018,1.0,67.3,2018-07-13,12855221,-9223372036849800384_2018-07-13
340,-9223372036733429032,-9223372036848831791,18,PV,C4,11,12,7,2018,1.0,83.8,2018-07-12,76798613,-9223372036848831791_2018-07-12
341,-9223372036733442803,-9223372036849884268,25,BL,C4,11,6,7,2018,1.0,51.7,2018-07-06,12862961,-9223372036849884268_2018-07-06
342,-9223372036733518256,-9223372036848554071,25,BL,C4,11,13,7,2018,1.0,69.5,2018-07-13,12855261,-9223372036848554071_2018-07-13
343,-9223372036733578652,-9223372036848618915,16,BG,C4,11,5,7,2018,1.0,77.0,2018-07-05,77519588,-9223372036848618915_2018-07-05
344,-9223372036733626301,-9223372036850526956,25,BL,C4,11,13,7,2018,1.0,67.6,2018-07-13,12855394,-9223372036850526956_2018-07-13
345,-9223372036733710300,-9223372036849667254,24,VI,C4,11,12,7,2018,1.0,63.9,2018-07-12,13025373,-9223372036849667254_2018-07-12
346,-9223372036733735321,-9223372036849883839,25,BL,C4,11,24,7,2018,1.0,81.5,2018-07-24,12005751,-9223372036849883839_2018-07-24
347,-9223372036733746242,-9223372036849829462,13,CO,C4,11,26,7,2018,1.0,80.8,2018-07-26,11591835,-9223372036849829462_2018-07-26
348,-9223372036733837890,-9223372036848656749,25,BL,C4,11,13,7,2018,1.0,79.6,2018-07-13,12855142,-9223372036848656749_2018-07-13
349,-9223372036733864422,-9223372036848626028,13,CO,C4,11,17,7,2018,1.0,53.6,2018-07-17,11604981,-9223372036848626028_2018-07-17
350,-9223372036733908285,-9223372036850280171,13,CO,C4,11,17,7,2018,1.0,88.8,2018-07-17,11576316,-9223372036850280171_2018-07-17
351,-9223372036733912274,-9223372036849800306,25,BL,C4,11,13,7,2018,1.0,41.0,2018-07-13,12855291,-9223372036849800306_2018-07-13
